CNPJ_FUNDO;DENOM_SOCIAL;CLASSE
18048628000122;SG II A FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP;FIDC
30807628000164;JC BG FIC FIDC NP;Não Encontrado
30808119000156;SG JC III FIC FIDC NP;Não Encontrado
32274432000187;MALMO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP;Não Encontrado
13106995000111;OPPORTUNITY ARPOADOR FUNDO DE INVESTIMENTO RENDA FIXA CURTO PRAZO;Renda Fixa
10237450000156;OPPORTUNITY IPANEMA FUNDO DE INVESTIMENTO RENDA FIXA CURTO PRAZO;Renda Fixa
29714480000134;CRESCERA GROWTH CAPITAL BRASIL IV  FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES - MULTIESTRATÉGIA PI FIP;Ações
33534867000186;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  FARM SYNGENTA AGRONEGÓCIO I;Não Encontrado
33535102000160;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS F500 PLUS;Não Encontrado
975480000106;BRADESCO H FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI LONGO PRAZO;Renda Fixa
4764174000181;INSTITUTIONAL ACTIVE FIX IB - MULTIMERCADO FUNDO DE INVESTIMENTO;Multimercados
24070059000114;LAIC NEMESIS FUNDO DE INVESTIMENTO MULTIMERCADO LIVRE LONGO PRAZO;Multimercados
36620911000169;BRADESCO IPCA CLOSED FUND CREDIT I FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO;Renda Fixa
10597218000129;OPPORTUNITY GLOBAL FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA INVESTIMENTO NO EXTERIOR;FIP
8277553000106;OPPORTUNITY HOLDING FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA INVESTIMENTO NO EXTERIOR;FIP
1235622000161;OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIÁRIO;FII
8058757000148;ALFAPREV RF MASTER - FUNDO DE INVESTIMENTO RENDA FIXA PREVIDENCIÁRIO;Previdência
7187542000164;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA MÁSTER PREVIDÊNCIA;Previdência
16617511000197;SAFRA DIVIDENDOS FUNDO DE INVESTIMENTO EM AÇÕES;Ações
10756541000106;ICATU VANGUARDA INFLAÇÃO LONGA FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO;Renda Fixa
10922432000103;ICATU VANGUARDA INFLAÇÃO CURTA FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO;Renda Fixa
19719727000151;ICATU VANGUARDA FUNDO DE INVESTIMENTO RENDA FIXA INFLAÇÃO CRÉDITO PRIVADO LONGO PRAZO;Renda Fixa
16617472000128;SAFRA SMALL CAP MASTER FUNDO DE INVESTIMENTO EM AÇÕES;Ações
8692888000182;CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;Não Encontrado
34644098000131;Delta Energia Pré-Pagamento I FIDC;Não Encontrado
20748515000181;BRESCO LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO;Não Encontrado
12188161000130;BRASIL ENERGIA RENOVÁVEL - FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;FIP
20045862000148;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS DA SANEAMENTO DE GOIAS S.A. SANEAGO INFRAESTRUTURA IV;Não Encontrado
12138862000164;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL SILVERADO MAXIMUM II;FIDC
21161619000158;CELG DISTRIBUIÇÃO - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;Não Encontrado
31844283000181;BRASIL R VENTURES FUNDO DE INVESTIMENTO EM PARTICIPACOES MULTIESTRATEGIA INVESTIMENTO NO EXTERIOR;Não Encontrado
24761946000139;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS CREDZ;Não Encontrado
32222848000151;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ SABEMI CONSIGNADOS X;Não Encontrado
8915927000163;BEM FUNDO DE INVESTIMENTO RENDA FIXA SIMPLES TPF;Renda Fixa
12144737000167;CREDIT BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL MASTER;Não Encontrado
26489103000150;INVISTA III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;Não Encontrado
28951154000188;BNP PARIBAS VIC INFLAÇÃO FI RENDA FIXA;Renda Fixa
29852732000191;VALORA RE III FUNDO DE INVESTIMENTO IMOBILIARIO - FII;Não Encontrado
32971589000161;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PAGUEVELOZ;Não Encontrado
32625186000160;Pátria Infraestrutura IV Feeder-A Fundo de Investimento em Participações Multiestratégia;Ações
29242834000195;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES SHARE STUDENT LIVING - MULTIESTRATÉGIA;Ações
33283166000111;VIC SPECTRA IV LATAM FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;Ações
18990733000186;FUNDO DE INVESTIMENTO RENDA FIXA TÍTULOS PÚBLICOS ALOCAÇÃO LONGO PRAZO;Renda Fixa
11391262000140;FUNDO DE INVESTIMENTO RENDA FIXA ALOCAÇÃO RISCO DE MERCADO LONGO PRAZO;Renda Fixa
21170372000136;FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO ALOCAÇÃO LONGO PRAZO;Renda Fixa
7110975000111;OAK FUNDO DE INVESTIMENTO MULTIMERCADO;Multimercados
970074000150;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI UNIÃO;Renda Fixa
16892116000112;SUL AMÉRICA JURO REAL CURTO FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO;Renda Fixa
16892122000170;SUL AMÉRICA SELECTION FUNDO DE INVESTIMENTO EM AÇÕES;Ações
11458144000102;SUL AMÉRICA EQUITIES FUNDO DE INVESTIMENTO EM AÇÕES;Ações
4839017000198;SUL AMÉRICA EXCLUSIVE FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;Renda Fixa
15807807000108;VINCI REAL ESTATE FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;FIP
34736474000118;RBR DESENVOLVIMENTO COMERCIAL I - FUNDO DE INVESTIMENTO IMOBILIÁRIO;Não Encontrado
32999313000191;SAFRA PREFIXADO ALOCAÇÃO FUNDO DE INVESTIMENTO RENDA FIXA;Renda Fixa
36399810000100;SAFRA CREDIT OPPORTUNITIES FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI CRÉDITO PRIVADO;Renda Fixa
34095981000110;ACQIO 1.5 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;Não Encontrado
11419811000148;ITAÚ FIDELIDADE T - FUNDO DE INVESTIMENTO RENDA FIXA;Multimercados
20355007000133;ITAÚ VERSO P CRÉDITO PRIVADO RENDA FIXA FUNDO DE INVESTIMENTO;Renda Fixa
20355082000102;ITAÚ RENDA FIXA JUROS OCEAN FUNDO DE INVESTIMENTO;Renda Fixa
28077914000170;ITAÚ VERSO E RENDA FIXA FUNDO DE INVESTIMENTO;Renda Fixa
6081490000184;BRAM FUNDO DE INVESTIMENTO RENDA FIXA CURTO PRAZO;Renda Fixa
29505630000108;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONTOUR GLOBAL BRASIL;Não Encontrado
10820311000150;FUNDO DE INVESTIMENTO RENDA FIXA PREVIDENCIÁRIO 35;Multimercados
11377292000100;CBS ADM FUNDO DE INVESTIMENTO MULTIMERCADO PREVIDENCIÁRIO;Multimercados
21377854000161;FUNDO DE INVESTIMENTO MULTIMERCADO PREVIDENCIÁRIO MILÊNIO BC II;Multimercados
4682806000168;FUNDO DE INVESTIMENTO RENDA FIXA PREVIDENCIÁRIO SUPLEMENTAÇÃO;Renda Fixa
2125990000110;FUNDO FATOR SINERGIA FUNDO DE RENDA FIXA;Ações
36518079000194;FUNDO DE INVESTIMENTO EM AÇÕES PIRINEUS;Ações
11989256000190;FIDC MULTISETORIAL MASTER II;Não Encontrado
12138813000121;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL MASTER III;FIDC
20147173000144;CRESCERA EDUCACIONAL II  FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;Ações
31523888000170;Redpoint eventures 2 Fundo de Investimento em Participações Multiestratégia;Ações
37021564000110;CLN FIXED BRASIL 2026 FUNDO DE INVESTIMENTO MULTIMERCADO ? CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;Multimercados
8431747000106;HEDGE BRASIL SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO;FII
10145630000108;QUATA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISETORIAL;Não Encontrado
4103968000102;SAFRA CARTEIRA CAMBIAL FUNDO DE INVESTIMENTO CAMBIAL;Cambial
25108944000108;BNP PARIBAS INFLAÇÃO VC FUNDO DE INVESTIMENTO RENDA FIXA;Renda Fixa
31963969000191;SPECTRA IV LATAM FUNDO DE INVESTIMENTO EM PARTICIPACOES MULTIESTRATEGIA - INVESTIMENTO NO EXTERIOR;Não Encontrado
20997818000138;SPECIAL SITUATIONS I FICFIDC NP MULTICARTEIRA;Não Encontrado
10787647000169;SAFRA EXECUTIVE 2 FUNDO DE INVESTIMENTO RENDA FIXA;Renda Fixa
28528235000170;FUNDO DE INVES TIMENTO EM DIREITOS CREDITORIOS - BANCOS EMISSORES DE CARTAO DE CREDITO - STONE II;Não Encontrado
10243240000170;SAFRA PREV RENDA FIXA - FUNDO DE INVESTIMENTO RENDA FIXA PREVIDENCIARIO;Previdência
10243333000103;SAFRA PREV AÇÕES - FUNDO DE INVESTIMENTO EM AÇÕES;Ações
10618964000151;SANTANDER FUNDO DE INVESTIMENTO ABSOLUTO TOP RENDA FIXA;Renda Fixa
13455148000162;SANTANDER FUNDO DE INVESTIMENTO IMA-B 5 TÍTULOS PÚBLICOS RENDA FIXA;Renda Fixa
74326471000120;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA DÍVIDA EXTERNA CRÉDITO SOBERANO;Renda Fixa
1608573000165;BB TOP RENDA FIXA CURTO PRAZO FUNDO DE INVESTIMENTO;Renda Fixa
19933445000152;NEO CAPITAL III FIP MULTIESTRATÉGIA;Não Encontrado
8417544000165;CRÉDITO UNIVERSITÁRIO FIDC;Não Encontrado
17474548000176;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS LF I;FIDC
28472460000131;FIDC PARANÁ BANCO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;Não Encontrado
30590978000111;AUTOMOTIVO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;Não Encontrado
10565506000100;SANTANDER CASH BLUE FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;Renda Fixa
15675415000132;BRAM FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO BANCOS;Renda Fixa
3394711000186;BRADESCO FUNDO DE INVESTIMENTO EM AÇÕES IBOVESPA PLUS;Ações
6988623000109;BRADESCO FUNDO DE INVESTIMENTO EM AÇÕES MID SMALL CAPS;Ações
4700351000166;ITAÚ RENDA FIXA CURTO PRAZO FUNDO DE INVESTIMENTO;Renda Fixa
35823433000121;ITAÚ ZERAGEM RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO;Renda Fixa
832435000100;ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI - FUNDO DE INVESTIMENTO;Renda Fixa
8845618000164;FIDC MULTISETORIAL MAXIMUM;Não Encontrado
3879385000105;BNY MELLON ARX CASH FUNDO DE INVESTIMENTO RENDA FIXA CURTO PRAZO;Renda Fixa
8875020000118;GÁVEA MACRO MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;Multimercados
18085891000191;BRAM FUNDO DE INVESTIMENTO RENDA FIXA IMA-B TÍTULOS PÚBLICOS;Renda Fixa
18069672000119;OPPORTUNITY COPACABANA FUNDO DE INVESTIMENTO RENDA FIXA CURTO PRAZO;Renda Fixa
17695253000120;OPPORTUNITY LEME FUNDO DE INVESTIMENTO RENDA FIXA CURTO PRAZO;Renda Fixa
7408525000100;BB TOP RENDA FIXA INSTITUICOES FINANCEIRAS FUNDO DE INVESTIMENTO LONGO PRAZO;Renda Fixa
6342396000131;BRAM H FUNDO DE INVESTIMENTO RENDA FIXA MULTI IV;Renda Fixa
15188380000107;INFINITY TIGER ALOCAÇÃO DINÂMICA FUNDO DE INVESTIMENTO RENDA FIXA;Renda Fixa
18308516000163;XP HOTÉIS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;FII
26722650000134;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS VERDECARD;Não Encontrado
28012794000122;NAUTILUS - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;Não Encontrado
21862162000109;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ SABEMI CONSIGNADOS III;Não Encontrado
26154177000136;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS EMPIRICA CREDITAS AUTO;Não Encontrado
18085876000143;BRAM INSTITUCIONAL FUNDO DE INVESTIMENTO RENDA FIXA IRF-M;Renda Fixa
8703998000100;ITAÚ MULTIMERCADO LONG AND SHORT FUNDO DE INVESTIMENTO;Multimercados
17155131000140;RIO ABSOLUTO FUNDO DE INVESTIMENTO MULTIMERCADO;Multimercados
23738050000176;HAMILTON LANE BRASIL FUNDO DE FUNDOS II - FIP MULTIESTRATÉGIA;Não Encontrado
12440825000106;VINCI MULTIESTRATÉGIA FUNDO DE INVESTIMENTO MULTIMERCADO;Multimercados
3256793000100;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI FEDERAL EXTRA;Renda Fixa
10263584000141;ITAÚ INDEX AÇÕES IBRX - FUNDO DE INVESTIMENTO;Ações
32169800000127;FENIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS DO VAREJO II;Não Encontrado
7892335000100;WESTERN ASSET SOVEREIGN II SELIC RENDA FIXA REFERENCIADO FUNDO DE INVESTIMENTO;Renda Fixa
15477891000149;WESTERN ASSET SOVEREIGN IV SELIC RENDA FIXA REFERENCIADO FUNDO DE INVESTIMENTO;Renda Fixa
27732843000139;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NU;Não Encontrado
7187470000155;BRADESCO FUNDO DE INVESTIMENTO EM AÇÕES MÁSTER PREVIDÊNCIA;Ações
9814233000100;BTG PACTUAL TESOURO IPCA GERAL FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO;Renda Fixa
36729948000120;BTG PACTUAL CORPORATE DEBT II FUNDO DE INVESTIMENTO RENDA FIXA CREDITO PRIVADO;Renda Fixa
852311000189;BB TOP DI RENDA FIXA REFERENCIADO DI LP FUNDO DE INVESTIMENTO;Renda Fixa
35020190000193;DIRECIONAL NTNB FUNDO DE INVESTIMENTO MULTIMERCADO;Multimercados
16802360000147;FUNDO DE INVESTIMENTO IMOBILIÁRIO SOFI;FII
26452179000101;VIRACONDO FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO;Multimercados
29641091000126;PLANNER MAX FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;Multimercados
4443397000147;BRAM FUNDO DE INVESTIMENTO CAMBIAL DÓLAR;Cambial
28470595000168;MAUA CAPITAL ACOES INSTITUCIONAL MASTER FUNDO DE INVESTIMENTO DE ACOES;Não Encontrado
1171957000163;BRAM FUNDO DE INVESTIMENTO RENDA FIXA;Renda Fixa
10761317000102;TERMO FUNDO DE INVESTIMENTO RENDA FIXA SUL AMERICA;Renda Fixa
30077485000182;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DOM PEDRO I;Não Encontrado
7096435000120;ITAÚ HIGH GRADE RENDA FIXA CRÉDITO PRIVADO - FUNDO DE INVESTIMENTO;Renda Fixa
25306641000108;ITAÚ VERSO JM MULTIMERCADO FUNDO DE INVESTIMENTO;Multimercados
28280963000105;ITAÚ VERSO E FX MULTIMERCADO FUNDO DE INVESTIMENTO;Multimercados
829280000145;ITAÚ RENDA FIXA - FUNDO DE INVESTIMENTO;Renda Fixa
19452065000104;ITAÚ VERSO B RENDA FIXA FUNDO DE INVESTIMENTO;Renda Fixa
8654210000105;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL ONE7 LP;Não Encontrado
26287908000111;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ SABEMI CONSIGNADOS IX;Não Encontrado
29226460000114;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS SUL BRASIL SENIOR;Não Encontrado
10264260000128;ITAÚ ESTRATÉGIA MACRO RENDA FIXA LONGO PRAZO - FUNDO DE INVESTIMENTO;Renda Fixa
17453850000148;WESTERN ASSET US INDEX 500 FUNDO DE INVESTIMENTO MULTIMERCADO;Multimercados
26370109000104;WESTERN ASSET LONG & SHORT MACRO FUNDO DE INVESTIMENTO MULTIMERCADO;Multimercados
14952388000135;ITAÚ PRIVATE FUNDO DE INVESTIMENTO EM QUOTAS DO FIP BRASIL PETRÓLEO 2;FIP
11693671000100;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS MULTISSETORIAL R&G LP;Não Encontrado
18685785000149;ITAU PRIVATE PATRIA REAL ESTATE III FUNDO DE INVESTIMENTO EM QUOTAS DE FIP;FIP
32527709000136;REDPOINT EVENTURES 2-A FUNDO DE  INVESTIMENTO EM PARTICIPAÇÕES MULTI INVESTIMENTO NO EXTERIOR;Ações
32772604000142;TRIGGER SAUDE II FUNDO DE INVESTIMENTO EM PARTICIPACOES MULTIESTRATEGIA;Não Encontrado
30567216000102;FUNDO DE INVESTIMENTO IMOBILIÁRIO ATHENA I;Não Encontrado
3683056000186;FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO BRAVO RENDA CORPORATIVA;FII
37052449000103;GENOA CAPITAL RADAR A FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;Multimercados
30591284000107;MOLEIRO CONSIGNADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;Não Encontrado
33536066000150;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONSIGNADOS FEDERAIS;Não Encontrado
34012276000101;CORTEVA AGRISCIENCE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS I;Não Encontrado
35817262000128;AMAZONAS ENERGIA CRÉDITOS CCC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;Não Encontrado
18138908000121;ITAÚ IBOVESPA ATIVO MASTER FUNDO DE INVESTIMENTO EM AÇÕES;Ações
10347184000114;SAFRA SOBERANO DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO;Renda Fixa
17250006000110;RED ASSET FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS REAL LP;FIDC
17906107000104;BNY MELLON ARX OVER FUNDO DE INVESTIMENTO RENDA FIXA CURTO PRAZO;Renda Fixa
5756479000104;UNIBANCO RENDA FIXA LONGO PRAZO FUNDO DE INVESTIMENTO;Renda Fixa
5628772000196;ITAÚ POS RENDA FIXA LONGO PRAZO FUNDO DE INVESTIMENTO;Renda Fixa
18085885000134;BRAM FUNDO DE INVESTIMENTO RENDA FIXA IMA-B 5+;Renda Fixa
24325422000103;LIS VALUE FUNDO DE INVESTIMENTO EM AÇÕES;Ações
19085639000145;SANASA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;FIDC
25248974000110;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ SABEMI CONSIGNADOS VI;Não Encontrado
17329029000114;RIO BRAVO IFIX FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIÁRIO;FII
32527683000126;PLURAL RECEBÍVEIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO;Não Encontrado
18897483000134;ALOCAÇÃO RENDA FIXA MASTER FUNDOS DE INVESTIMENTO RENDA FIXA CREDITO PRIVADO;Renda Fixa
24768711000179;OPUS MEDICAL - FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA INVESTIMENTO NO EXTERIOR;Ações
29216463000177;FUNDO DE INVESTIMENTO IMOBILIARIO MOGNO FUNDO DE FUNDOS;Não Encontrado
31952105000174;BP CASH FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;Multimercados
1430938000104;BTG PACTUAL DOLAR FUNDO DE INVESTIMENTO CAMBIAL;Cambial
12516185000170;VINCI OFFICES FUNDO DE INVESTIMENTO IMOBILIÁRIO;FII
34658789000194;DAYCOVAL TITULOS PUBLICOS I FIRF;Não Encontrado
9172117000127;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL ÁSIA LP;Não Encontrado
9636040000107;ATLANTIC FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;Não Encontrado
15653649000189;AURUM - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL LP;FIDC
20057764000120;HARPIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;Não Encontrado
2290279000110;ITAÚ EXCHANGE CAMBIAL - FUNDO DE INVESTIMENTO;Cambial
16524586000123;POLO REAL ESTATE III FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;FIP
26286853000125;MILAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS;Não Encontrado
28254193000126;BLP PRECATÓRIO III   - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;Não Encontrado
34867743000185;BLP CRÉDITO JUDICIAL IV - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;Não Encontrado
11888461000169;ITU FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS;FIDC
21862590000131;ZEMA I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;Não Encontrado
7096486000152;ITAÚ RENDA FIXA PRÉ LONGO PRAZO - FUNDO DE INVESTIMENTO;Renda Fixa
37279427000180;GENOA CAPITAL RADAR SELECTION FI EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;Multimercados
9636393000107;BNP PARIBAS MATCH DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CRÉDITO PRIVADO;Renda Fixa
5631933000109;FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO KCL;Multimercados
18138767000147;TELOS RENDA FIXA MEDIO RISCO FUNDO DE INVESTIMENTO;Renda Fixa
14584094000106;BTG PACTUAL INFRAESTRUTURA II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVEST. EM PARTICIPAÇÕES;FIP
8703063000116;ITAÚ SOBERANO RENDA FIXA IRFM 1 - FUNDO DE INVESTIMENTO;Renda Fixa
23668524000150;G5 FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;Renda Fixa
3364790000182;FEDERAL RENDA FIXA CURTO PRAZO - FUNDO DE INVESTIMENTO;Renda Fixa
22809001000114;BNP PARIBAS SKY FUNDO DE INVESTIMENTO MULTIMERCADO;Multimercados
9489380000144;VENTOR HEDGE MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;Multimercados
20077711000171;QUANTITAS FUNDO DE INVESTIMENTO MULTIMERCADO ARBITRAGEM LONGO PRAZO;Multimercados
37227745000106;INTEGRAL SELECTION FUNDO DE INVESTIMENTO RENDA FIXA CREDITO PRIVADO LONGO PRAZO;Renda Fixa
9137729000189;MULTI RECEBIVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;Não Encontrado
17012019000150;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS PERFORMANCE;FIDC
23521077000102;CONSIGA MAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;Não Encontrado
28046800000162;ITAÚ CAMBIAL MASTER FUNDO DE INVESTIMENTO;Cambial
9599346000122;4UM MARLIM DIVIDENDOS FUNDO DE INVESTIMENTO EM AÇÕES;Ações
9550197000107;4UM SMALL CAPS FUNDO DE INVESTIMENTO EM AÇÕES;Ações
12984634000105;ITAÚ LONG AND SHORT PLUS MULTIMERCADO FUNDO DE INVESTIMENTO;Multimercados
8924783000101;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII BTG PACTUAL CORPORATE OFFICE FUND;FII
23591953000177;CL4 CAPITAL FUNDO DE INVESTIMENTO DE AÇÕES;Ações
31368761000124;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PAGBEM;Não Encontrado
10347505000180;FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES;FII
21937872000150;FUNDO DE INVESTIMENTO PENTÁGONO CBA MULTIMERCADO - CRÉDITO PRIVADO;Multimercados
6906430000153;FIDC INDUSTRIA;Não Encontrado
9352825000140;BV ALOCAÇÃO DÓLAR CAMBIAL FUNDO DE INVESTIMENTO;Cambial
13611616000140;BV ALOCAÇÃO IMAB 5+ RENDA FIXA FUNDO DE INVESTIMENTO;Renda Fixa
5499229000136;FUNDO DE INVESTIMENTO PENTÁGONO VC MULTIMERCADO - CRÉDITO PRIVADO;Multimercados
33601057000103;INNOVA MOBILE FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES - MULTIESTRATÉGIA INVESTIMENTO NO EXTERIOR;Ações
26845868000186;ACCESS DIVERSIFIED DYNAMIC FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR;Multimercados
20082573000119;PORTO SUDESTE ROYALTIES FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA;Ações
14017351000110;JGP CANVAS DISTRESSED FIC DE FI EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS MULTICARTEIRA;FIDC
11160521000122;CSHG RECEBÍVEIS IMOBILIÁRIOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;FII
11728688000147;CSHG LOGÍSTICA - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;FII
18307582000119;HEDGE TOP FOFII 3 FUNDO DE INVESTIMENTO IMOBILIÁRIO;FII
26614291000100;GGR COVEPI RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO;Não Encontrado
34218291000100;PERFIN APOLLO ENERGIA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA;Ações
1464595000107;CSHG FUNDO DE INVESTIMENTO CAMBIAL;Cambial
19722048000131;LOFT I FUNDO DE INVESTIMENTO IMOBILIÁRIO;Não Encontrado
7507899000182;GP FIDC FCVS;Não Encontrado
7742454000187;GP - FIDC FCVS 2;Não Encontrado
8986966000151;BNY MELLON ARX FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI V;Renda Fixa
